flight_sk,flight_id,airline_key,route_key,departure_date_key,departure_ts,arrival_ts,duration_minutes,is_overnight,is_red_eye,departure_hour,was_corrected,correction_reason
727,SJ201,3,3,20260419,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,122.0,False,False,9,False,
728,SJ202,3,14,20260420,2026-04-20 17:21:41.703,2026-04-20 19:08:41.703,107.0,False,False,17,False,
729,SJ203,4,19,20260419,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,125.0,False,False,16,False,
730,SJ204,3,13,20260419,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,101.0,False,False,16,False,
731,SJ205,3,23,20260420,2026-04-20 21:56:41.703,2026-04-20 23:00:41.703,64.0,False,False,21,False,
732,SJ206,3,18,20260419,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,278.0,True,False,20,False,
733,SJ207,3,18,20260420,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,193.0,False,True,0,False,
734,SJ208,3,19,20260419,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,61.0,False,False,18,False,
735,SJ209,3,1,20260418,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,True,True,22,False,
736,SJ210,3,23,20260418,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,True,True,23,False,
737,SJ211,3,27,20260418,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,False,False,16,False,
738,SJ212,4,26,20260417,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,False,False,19,False,
739,SJ213,3,7,20260419,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,False,True,1,False,
740,SJ214,3,10,20260420,2026-04-20 20:54:41.703,2026-04-20 22:10:41.703,76.0,False,False,20,False,
741,SJ215,3,13,20260419,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,95.0,False,False,14,False,
742,SJ216,3,7,20260418,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,False,False,18,False,
743,SJ217,3,7,20260419,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,False,True,2,False,
744,SJ218,3,19,20260420,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,185.0,False,False,11,False,
745,SJ219,3,8,20260418,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,False,False,9,False,
746,SJ220,3,7,20260418,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,False,False,13,False,
747,SJ221,3,30,20260419,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,286.0,False,False,18,False,
748,SJ222,3,8,20260420,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,174.0,False,False,14,False,
749,SJ223,3,25,20260417,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0,True,True,23,False,
750,SJ224,3,20,20260418,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,False,False,12,False,
751,SJ225,4,19,20260418,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,False,False,18,False,
752,SJ226,3,22,20260420,2026-04-20 08:47:41.704,2026-04-20 12:54:41.704,247.0,False,False,8,False,
753,SJ227,3,7,20260420,2026-04-20 08:32:41.704,2026-04-20 12:53:41.704,261.0,False,False,8,False,
754,SJ228,3,7,20260420,2026-04-20 08:29:41.704,2026-04-20 12:16:41.704,227.0,False,False,8,False,
755,SJ229,3,13,20260417,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0,True,True,22,False,
756,SJ230,3,7,20260418,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,False,False,6,False,
757,SJ231,3,16,20260418,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,False,True,4,False,
758,SJ232,3,26,20260417,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,False,False,15,False,
759,SJ233,3,19,20260418,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,False,True,1,False,
760,SJ234,3,2,20260419,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,123.0,False,True,4,False,
761,SJ235,3,8,20260420,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,228.0,False,False,9,False,
762,SJ236,3,27,20260420,2026-04-20 18:03:41.704,2026-04-20 22:02:41.704,239.0,False,False,18,False,
763,SJ237,3,7,20260420,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,148.0,False,False,16,False,
764,SJ238,3,26,20260419,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,238.0,False,False,11,False,
765,SJ239,3,7,20260420,2026-04-20 22:24:41.704,2026-04-21 00:10:41.704,106.0,True,True,22,False,
766,SJ240,3,9,20260417,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,False,False,16,False,
767,SJ241,3,19,20260419,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,False,True,3,False,
768,SJ242,3,4,20260418,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,False,False,14,False,
769,SJ243,3,3,20260419,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,286.0,False,False,18,False,
770,SJ244,3,3,20260417,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,False,False,13,False,
771,SJ245,3,8,20260419,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,212.0,False,False,6,False,
772,SJ246,3,8,20260419,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.0,False,True,2,False,
773,SJ247,3,17,20260418,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,True,True,23,False,
774,UK001,5,13,20260420,2026-04-20 05:06:41.700,2026-04-20 06:31:41.700,85.0,False,False,5,False,
775,UK002,5,15,20260417,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,False,False,14,False,
776,UK003,4,24,20260420,2026-04-20 21:41:41.700,2026-04-21 02:19:41.700,278.0,True,False,21,False,
777,UK004,5,7,20260420,2026-04-20 17:56:41.700,2026-04-20 18:30:41.700,34.0,False,False,17,False,
778,UK005,5,10,20260417,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,False,False,14,False,
779,UK006,5,28,20260418,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,False,False,20,False,
780,UK007,5,19,20260419,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,134.0,False,False,18,False,
781,UK008,5,11,20260420,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,37.0,False,True,3,False,
782,UK009,5,8,20260418,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,False,11,False,
783,UK010,5,30,20260420,2026-04-20 17:53:41.701,2026-04-20 20:40:41.701,167.0,False,False,17,False,
784,UK011,5,13,20260418,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,False,True,4,False,
785,UK012,5,27,20260418,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,True,True,22,False,
786,UK013,5,10,20260418,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,True,True,23,False,
787,UK014,5,25,20260417,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,False,False,20,False,
788,UK015,5,1,20260420,2026-04-20 04:46:41.701,2026-04-20 06:33:41.701,107.0,False,True,4,False,
789,UK016,5,18,20260418,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,False,10,False,
790,UK017,5,4,20260420,2026-04-20 13:14:41.701,2026-04-20 14:49:41.701,95.0,False,False,13,False,
791,UK018,5,7,20260418,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,False,True,2,False,
792,UK019,5,9,20260418,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,False,True,3,False,
793,UK020,5,26,20260419,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,75.0,False,False,21,False,
794,UK021,5,25,20260420,2026-04-20 22:00:41.701,2026-04-20 23:50:41.701,110.0,False,True,22,False,
795,UK022,5,19,20260419,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,277.0,False,False,6,False,
796,UK023,5,20,20260419,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,288.0,False,False,14,False,
797,UK024,5,26,20260419,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,300.0,False,False,8,False,
798,UK025,5,17,20260417,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0,True,True,22,False,
799,UK026,5,25,20260420,2026-04-20 21:38:41.701,2026-04-20 23:44:41.701,126.0,False,False,21,False,
800,UK027,5,7,20260420,2026-04-20 22:44:41.701,2026-04-21 01:05:41.701,141.0,True,True,22,False,
801,UK028,5,25,20260419,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,95.0,False,False,9,False,
802,UK029,5,17,20260418,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,True,True,23,False,
803,UK030,5,13,20260417,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,False,False,15,False,
804,UK031,5,13,20260419,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,False,True,3,False,
805,UK032,5,1,20260418,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,False,True,3,False,
806,UK033,5,24,20260418,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,False,True,4,False,
807,UK034,5,16,20260420,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,204.0,False,False,6,False,
808,UK035,5,22,20260418,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,False,False,21,False,
809,UK036,5,11,20260420,2026-04-20 19:48:41.701,2026-04-21 00:12:41.701,264.0,True,False,19,False,
810,UK037,5,1,20260419,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,False,True,1,False,
811,UK038,5,28,20260418,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,False,False,12,False,
812,UK039,5,22,20260418,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,False,True,1,False,
813,UK040,5,23,20260420,2026-04-20 09:15:41.701,2026-04-20 10:32:41.701,77.0,False,False,9,False,
814,UK041,5,25,20260419,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,67.0,False,True,22,False,
815,UK042,5,27,20260418,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,True,False,20,False,
816,UK043,4,19,20260418,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,False,True,0,False,
817,UK044,5,1,20260419,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,178.0,False,False,20,False,
818,UK045,5,30,20260418,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,False,7,False,
819,UK046,5,13,20260419,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,False,True,3,False,
820,UK047,5,4,20260419,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,245.0,False,False,18,False,
821,UK048,5,29,20260419,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,285.0,False,False,13,False,
822,UK049,5,22,20260417,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,False,False,19,False,
823,UK050,5,8,20260418,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,False,12,False,
824,UK051,5,24,20260420,2026-04-20 03:55:41.701,2026-04-20 06:55:41.701,180.0,False,True,3,False,
825,UK052,5,2,20260417,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,False,False,20,False,
826,UK053,5,1,20260417,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0,True,True,23,False,
827,UK054,5,1,20260418,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,False,True,0,False,
828,UK055,5,24,20260420,2026-04-20 16:48:41.701,2026-04-20 19:31:41.701,163.0,False,False,16,False,
829,UK056,5,25,20260419,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,46.0,False,False,9,False,
830,UK057,5,13,20260418,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,False,False,15,False,
831,UK058,5,27,20260419,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,198.0,False,False,13,False,
832,UK059,5,25,20260420,2026-04-20 20:33:41.701,2026-04-20 22:10:41.701,97.0,False,False,20,False,
833,UK060,5,2,20260418,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,False,False,16,False,
834,UK061,5,1,20260419,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,110.0,False,False,17,False,
835,UK062,5,24,20260417,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,False,False,12,False,
836,UK063,5,17,20260420,2026-04-20 16:29:41.701,2026-04-20 17:41:41.701,72.0,False,False,16,False,
837,UK064,5,8,20260417,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,False,False,12,False,
838,UK065,5,7,20260419,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,False,False,9,False,
839,UK066,5,7,20260419,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,False,False,10,False,
840,UK067,5,7,20260420,2026-04-20 21:36:41.701,2026-04-21 01:02:41.701,206.0,True,False,21,False,
841,UK068,5,5,20260420,2026-04-20 16:28:41.701,2026-04-20 18:09:41.701,101.0,False,False,16,False,
842,UK069,5,13,20260419,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,False,True,1,False,
843,UK070,5,8,20260419,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0,False,True,4,False,
844,UK071,5,19,20260420,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,196.0,False,False,10,False,
845,UK072,5,6,20260418,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0,False,True,2,False,
846,UK073,5,2,20260420,2026-04-20 03:59:41.702,2026-04-20 08:09:41.702,250.0,False,True,3,False,
847,UK074,5,8,20260420,2026-04-20 16:44:41.702,2026-04-20 18:41:41.702,117.0,False,False,16,False,
848,UK075,5,28,20260418,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,True,True,23,False,
849,UK076,5,28,20260420,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,263.0,False,False,8,False,
850,UK077,4,22,20260420,2026-04-20 16:22:41.702,2026-04-20 18:00:41.702,98.0,False,False,16,False,
851,UK078,5,9,20260418,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,False,True,1,False,
852,UK079,5,16,20260420,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,231.0,False,False,6,False,
853,UK080,5,5,20260417,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,False,False,21,False,
854,UK081,4,3,20260418,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,False,True,22,False,
855,UK082,5,17,20260418,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,False,False,16,False,
856,UK083,5,19,20260420,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,49.0,False,False,14,False,
857,UK084,5,29,20260419,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,216.0,True,False,20,False,
858,UK085,5,29,20260419,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0,False,True,2,False,
859,UK086,5,11,20260417,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0,True,True,23,False,
860,UK087,5,25,20260420,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,208.0,False,False,9,False,
861,UK088,4,26,20260418,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,False,False,19,False,
862,UK089,5,9,20260420,2026-04-20 15:38:41.702,2026-04-20 19:50:41.702,252.0,False,False,15,False,
863,UK090,5,25,20260417,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0,False,False,14,False,
864,UK091,5,12,20260417,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,False,False,13,False,
865,UK092,5,26,20260418,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,False,11,False,
866,UK093,5,23,20260420,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,50.0,False,True,4,False,
867,UK094,5,7,20260420,2026-04-20 23:26:41.702,2026-04-21 01:11:41.702,105.0,True,True,23,False,
868,UK095,5,10,20260419,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0,False,False,5,False,
869,UK096,5,4,20260418,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,True,True,22,False,
870,UK097,5,22,20260419,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,False,True,0,False,
871,UK098,5,13,20260418,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,False,False,13,False,
872,UK099,5,10,20260419,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0,False,False,6,False,
873,UK100,5,11,20260420,2026-04-20 04:40:41.702,2026-04-20 07:12:41.702,152.0,False,True,4,False,
874,UK101,5,19,20260417,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0,False,False,15,False,
875,UK102,5,23,20260419,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,123.0,False,False,11,False,
876,UK103,5,29,20260417,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0,True,False,21,False,
877,UK104,5,17,20260420,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,82.0,False,False,12,False,
878,UK105,5,14,20260419,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,67.0,False,False,17,False,
879,UK106,5,7,20260417,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0,False,False,15,False,
880,UK107,5,22,20260417,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,False,False,13,False,
881,UK108,5,16,20260418,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,False,True,0,False,
882,UK109,5,1,20260420,2026-04-20 16:06:41.702,2026-04-20 17:06:42.000,60.0,False,False,16,False,
883,UK110,5,24,20260419,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,False,False,15,False,
884,UK111,5,26,20260419,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,False,False,11,False,
885,UK112,4,13,20260418,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,False,False,17,False,
886,UK113,5,13,20260419,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,264.0,False,False,18,False,
887,UK114,5,23,20260417,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0,False,True,22,False,
888,UK115,5,1,20260419,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.0,False,False,11,False,
889,UK116,5,12,20260420,2026-04-20 03:18:41.702,2026-04-20 07:06:41.702,228.0,False,True,3,False,
890,UK117,5,1,20260418,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,False,False,13,False,
891,UK118,5,21,20260419,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.0,False,False,6,False,
892,UK119,5,7,20260419,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,False,True,0,False,
893,UK120,5,24,20260420,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,251.0,False,False,9,False,
894,UK121,5,1,20260418,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,False,8,False,
895,UK122,5,23,20260418,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,False,False,20,False,
896,UK123,5,8,20260419,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,174.0,False,False,17,False,
897,UK124,5,26,20260417,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0,False,False,14,False,
898,UK125,5,22,20260418,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,False,False,6,False,
899,UK126,5,13,20260418,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,True,True,22,False,
900,UK127,5,9,20260418,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,False,False,15,False,
901,UK128,5,7,20260418,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,False,False,11,False,
902,UK129,5,25,20260418,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.0,False,False,6,False,
903,UK130,5,26,20260419,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,False,False,15,False,
904,UK131,5,8,20260420,2026-04-20 15:33:41.702,2026-04-20 19:39:41.702,246.0,False,False,15,False,
905,UK132,5,8,20260417,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0,False,False,14,False,
906,UK133,5,8,20260420,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,192.0,False,False,10,False,
907,UK134,5,23,20260420,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,222.0,False,False,13,False,
908,UK135,5,24,20260419,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,113.0,True,True,23,False,
909,UK136,5,23,20260419,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,223.0,False,False,11,False,
910,UK137,5,10,20260418,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,False,False,7,False,
911,UK138,5,16,20260418,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,False,False,16,False,
912,UK139,4,5,20260418,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0,False,False,10,False,
913,UK140,5,26,20260420,2026-04-20 19:37:41.703,2026-04-20 21:00:41.703,83.0,False,False,19,False,
914,UK141,4,25,20260420,2026-04-20 13:38:41.703,2026-04-20 15:59:41.703,141.0,False,False,13,False,
915,UK142,5,3,20260419,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0,False,True,3,False,
916,UK143,5,1,20260419,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,74.0,False,True,1,False,
917,UK144,5,7,20260417,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0,False,False,18,False,
918,UK145,5,9,20260420,2026-04-20 18:30:41.703,2026-04-20 20:41:41.703,131.0,False,False,18,False,
919,UK146,5,10,20260419,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,148.0,True,False,21,False,
920,UK147,5,13,20260417,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0,True,True,23,False,
921,UK148,5,22,20260417,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0,False,False,16,False,
922,UK149,5,29,20260419,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,286.0,False,False,18,False,
923,UK150,5,18,20260420,2026-04-20 18:31:41.703,2026-04-20 19:01:41.703,30.0,False,False,18,False,
924,UK151,4,7,20260418,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,False,False,10,False,
925,UK152,5,7,20260420,2026-04-20 17:24:41.703,2026-04-20 20:13:41.703,169.0,False,False,17,False,
926,UK153,5,14,20260420,2026-04-20 16:52:41.703,2026-04-20 20:53:41.703,241.0,False,False,16,False,
927,UK154,5,30,20260420,2026-04-20 04:00:41.703,2026-04-20 07:57:41.703,237.0,False,True,4,False,
928,UK155,5,30,20260419,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,243.0,False,False,14,False,
929,UK156,5,26,20260420,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,244.0,False,False,11,False,
930,UK157,5,12,20260419,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.0,False,True,2,False,
931,UK158,5,10,20260419,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,33.0,False,False,20,False,
932,UK159,5,11,20260419,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,167.0,False,False,20,False,
933,UK160,5,1,20260418,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,False,6,False,
934,UK161,5,1,20260418,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,False,False,10,False,
935,UK162,5,7,20260417,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0,True,True,22,False,
936,UK163,5,19,20260419,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,102.0,False,False,7,False,
937,UK164,5,9,20260419,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0,False,False,16,False,
938,UK165,5,16,20260420,2026-04-20 01:51:41.703,2026-04-20 06:04:41.703,253.0,False,True,1,False,
939,UK166,5,25,20260420,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,293.0,False,False,12,False,
940,UK167,5,20,20260420,2026-04-20 22:45:41.703,2026-04-21 01:46:41.703,181.0,True,True,22,False,
941,UK168,5,2,20260419,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0,False,True,3,False,
942,UK169,5,24,20260417,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0,False,False,18,False,
943,UK170,5,6,20260420,2026-04-20 09:42:41.703,2026-04-20 11:32:41.703,110.0,False,False,9,False,
944,UK171,5,23,20260417,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0,False,False,19,False,
945,UK172,5,17,20260419,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0,False,True,2,False,
946,UK173,5,26,20260420,2026-04-20 17:06:41.703,2026-04-20 21:22:41.703,256.0,False,False,17,False,
947,UK174,5,13,20260419,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,140.0,False,False,5,False,
948,UK175,5,1,20260419,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,202.0,True,True,23,False,
949,UK176,5,21,20260420,2026-04-20 18:41:41.703,2026-04-20 22:49:41.703,248.0,False,False,18,False,
950,UK177,5,19,20260420,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,269.0,False,False,6,False,
951,UK178,5,16,20260417,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0,True,True,23,False,
952,UK179,5,19,20260419,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0,False,False,14,False,
953,UK180,5,15,20260417,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0,False,False,21,False,
954,UK181,5,29,20260420,2026-04-20 16:44:41.703,2026-04-20 19:26:41.703,162.0,False,False,16,False,
955,UK182,5,23,20260418,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,False,False,14,False,
956,UK183,5,2,20260419,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,83.0,False,False,17,False,
957,UK184,5,30,20260419,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,131.0,False,False,10,False,
958,UK185,5,20,20260420,2026-04-20 07:31:41.703,2026-04-20 08:48:41.703,77.0,False,False,7,False,
959,UK186,5,6,20260417,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0,True,True,23,False,
960,UK187,5,1,20260420,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,False,False,16,False,
961,UK188,5,26,20260420,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,49.0,False,True,2,False,
962,UK189,5,5,20260420,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,224.0,False,False,15,False,
963,UK190,5,16,20260419,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,184.0,False,False,15,False,
964,UK191,5,26,20260418,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,False,False,21,False,
965,UK192,5,24,20260418,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.0,False,False,12,False,
966,UK193,5,24,20260420,2026-04-20 08:39:41.703,2026-04-20 09:14:41.703,35.0,False,False,8,False,
967,UK194,5,12,20260420,2026-04-20 08:26:41.703,2026-04-20 09:26:42.000,60.0,False,False,8,False,
968,UK195,5,22,20260417,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0,False,False,13,False,
969,UK196,5,9,20260419,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0,False,True,0,False,
